OA,UV4030001,UV4030002,UV4030003,UV4030004,UV4030005,UV4030006,UV4030007,UV4030008,UV4030009,UV4030010,UV4030011
S00135603,78,78.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00135604,84,42.0,4.0,33.0,0.0,5.0,2.0,41.0,40.0,0.0,0.0
S00135605,82,57.0,28.0,29.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0
S00135606,200,180.0,56.0,124.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
S00135607,119,45.0,26.0,15.0,3.0,1.0,5.0,67.0,65.0,2.0,1.0
S00135608,98,81.0,20.0,55.0,0.0,2.0,14.0,5.0,5.0,0.0,0.0
S00135609,108,95.0,51.0,39.0,0.0,5.0,5.0,8.0,8.0,0.0,0.0
S00135610,114,38.0,9.0,25.0,0.0,0.0,59.0,17.0,16.0,0.0,0.0
S00135611,90,51.0,12.0,39.0,0.0,0.0,29.0,10.0,10.0,0.0,0.0
S00135612,156,87.0,6.0,77.0,2.0,4.0,15.0,54.0,49.0,5.0,0.0
S00135613,121,112.0,8.0,100.0,1.0,4.0,0.0,10.0,10.0,0.0,0.0
S00135614,111,77.0,44.0,35.0,0.0,0.0,30.0,2.0,2.0,0.0,1.0
S00135615,167,125.0,27.0,98.0,0.0,0.0,3.0,42.0,38.0,2.0,0.0
S00135616,73,36.0,10.0,26.0,0.0,0.0,0.0,36.0,36.0,0.0,1.0
S00135617,108,97.0,36.0,56.0,0.0,8.0,0.0,9.0,9.0,0.0,2.0
S00135618,76,71.0,41.0,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00135619,62,34.0,9.0,25.0,0.0,0.0,1.0,25.0,23.0,1.0,5.0
S00135620,131,26.0,6.0,20.0,0.0,0.0,104.0,5.0,5.0,0.0,0.0
S00135621,135,56.0,30.0,28.0,0.0,1.0,53.0,25.0,25.0,0.0,1.0
S00135622,91,53.0,12.0,41.0,0.0,0.0,0.0,39.0,36.0,2.0,0.0
S00135623,129,102.0,43.0,54.0,5.0,1.0,9.0,20.0,17.0,1.0,0.0
S00135624,94,74.0,29.0,41.0,0.0,2.0,16.0,2.0,2.0,0.0,1.0
S00135625,132,114.0,41.0,70.0,0.0,0.0,8.0,9.0,9.0,0.0,0.0
S00135626,66,45.0,8.0,24.0,1.0,9.0,2.0,16.0,16.0,0.0,0.0
S00135627,134,105.0,34.0,71.0,0.0,0.0,15.0,11.0,11.0,0.0,1.0
S00135628,155,99.0,51.0,48.0,0.0,0.0,37.0,19.0,16.0,3.0,0.0
S00135629,168,92.0,18.0,54.0,9.0,7.0,1.0,73.0,73.0,0.0,2.0
S00135630,114,87.0,29.0,52.0,0.0,6.0,23.0,3.0,3.0,0.0,0.0
S00135631,166,22.0,9.0,13.0,0.0,0.0,107.0,37.0,37.0,0.0,0.0
S00135632,167,49.0,20.0,29.0,0.0,0.0,107.0,12.0,7.0,1.0,0.0
S00135633,66,53.0,21.0,28.0,4.0,0.0,1.0,8.0,8.0,0.0,0.0
S00135634,76,49.0,10.0,37.0,0.0,2.0,1.0,26.0,26.0,0.0,0.0
S00135635,120,4.0,0.0,4.0,0.0,0.0,43.0,71.0,69.0,2.0,2.0
S00135636,103,83.0,33.0,50.0,0.0,1.0,15.0,0.0,0.0,0.0,5.0
S00135637,129,74.0,22.0,46.0,0.0,6.0,38.0,19.0,19.0,0.0,0.0
S00135638,77,44.0,12.0,4.0,19.0,3.0,2.0,31.0,31.0,0.0,0.0
S00135639,71,65.0,5.0,34.0,27.0,3.0,4.0,0.0,0.0,0.0,0.0
S00135640,127,81.0,40.0,42.0,1.0,0.0,37.0,5.0,5.0,0.0,0.0
S00135641,93,56.0,25.0,31.0,0.0,0.0,26.0,11.0,11.0,0.0,0.0
S00135642,186,90.0,4.0,49.0,8.0,32.0,78.0,17.0,17.0,0.0,0.0
S00135643,95,41.0,29.0,14.0,0.0,0.0,48.0,7.0,7.0,0.0,0.0
S00135644,74,60.0,38.0,22.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0
S00135645,82,50.0,24.0,26.0,0.0,0.0,24.0,7.0,9.0,1.0,1.0
S00135646,73,43.0,28.0,13.0,1.0,1.0,21.0,4.0,4.0,0.0,5.0
S00135647,151,104.0,50.0,54.0,0.0,0.0,36.0,11.0,11.0,0.0,0.0
S00135648,117,10.0,10.0,0.0,0.0,0.0,107.0,3.0,3.0,0.0,3.0
S00135649,90,12.0,2.0,11.0,0.0,0.0,69.0,9.0,9.0,0.0,0.0
S00135650,110,44.0,22.0,22.0,0.0,0.0,62.0,3.0,3.0,0.0,1.0
S00135651,115,92.0,41.0,51.0,0.0,0.0,9.0,10.0,10.0,0.0,4.0
S00135652,87,72.0,35.0,37.0,0.0,0.0,5.0,9.0,8.0,1.0,1.0
S00135653,87,33.0,5.0,19.0,0.0,10.0,27.0,28.0,28.0,0.0,2.0
S00135654,73,4.0,2.0,1.0,0.0,0.0,67.0,1.0,1.0,0.0,2.0
S00135655,105,79.0,29.0,49.0,0.0,1.0,16.0,11.0,11.0,0.0,8.0
S00135656,105,6.0,0.0,5.0,0.0,0.0,94.0,4.0,4.0,0.0,0.0
S00135657,121,17.0,5.0,9.0,0.0,0.0,91.0,7.0,7.0,0.0,7.0
S00135658,90,20.0,5.0,12.0,0.0,0.0,56.0,11.0,11.0,0.0,2.0
S00135659,135,7.0,4.0,4.0,0.0,0.0,122.0,4.0,4.0,0.0,2.0
S00135660,112,9.0,10.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
S00135661,66,49.0,13.0,36.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
S00135662,119,100.0,28.0,68.0,0.0,3.0,7.0,11.0,11.0,0.0,1.0
S00135663,115,87.0,46.0,44.0,0.0,0.0,17.0,4.0,4.0,0.0,4.0
S00135664,174,43.0,10.0,33.0,0.0,0.0,115.0,16.0,16.0,0.0,0.0
S00135665,102,14.0,8.0,9.0,0.0,0.0,78.0,4.0,4.0,0.0,2.0
S00135666,87,47.0,24.0,22.0,0.0,1.0,30.0,9.0,9.0,0.0,1.0
S00135667,165,46.0,17.0,31.0,0.0,0.0,109.0,5.0,5.0,0.0,0.0
S00135668,138,22.0,9.0,13.0,0.0,0.0,93.0,19.0,19.0,0.0,2.0
S00135669,137,67.0,18.0,46.0,0.0,3.0,54.0,13.0,13.0,0.0,3.0
S00135670,157,44.0,2.0,28.0,0.0,17.0,86.0,23.0,23.0,0.0,0.0
S00135671,85,71.0,45.0,26.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0
S00135672,103,37.0,12.0,21.0,0.0,0.0,51.0,17.0,17.0,0.0,2.0
S00135673,87,48.0,25.0,23.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0
S00135674,96,79.0,38.0,38.0,0.0,0.0,9.0,8.0,8.0,0.0,0.0
S00135675,144,61.0,19.0,41.0,0.0,1.0,59.0,23.0,23.0,0.0,1.0
S00135676,73,25.0,13.0,12.0,0.0,0.0,42.0,8.0,8.0,0.0,1.0
S00135677,76,4.0,3.0,2.0,0.0,0.0,68.0,3.0,3.0,0.0,0.0
S00135678,104,63.0,25.0,37.0,0.0,0.0,37.0,5.0,5.0,0.0,0.0
S00135679,77,54.0,42.0,12.0,0.0,0.0,3.0,16.0,12.0,4.0,4.0
S00135680,114,59.0,23.0,36.0,0.0,0.0,51.0,4.0,4.0,0.0,0.0
S00135681,120,25.0,17.0,6.0,0.0,0.0,73.0,20.0,17.0,5.0,2.0
S00135682,87,63.0,20.0,43.0,0.0,0.0,19.0,5.0,4.0,1.0,0.0
S00135683,101,35.0,16.0,15.0,0.0,4.0,61.0,5.0,5.0,0.0,0.0
S00135684,70,14.0,4.0,10.0,0.0,0.0,41.0,15.0,15.0,0.0,0.0
S00135685,152,99.0,22.0,74.0,0.0,3.0,43.0,6.0,6.0,0.0,0.0
S00135686,103,3.0,3.0,0.0,0.0,0.0,92.0,2.0,2.0,0.0,6.0
S00135687,119,29.0,6.0,20.0,0.0,0.0,56.0,36.0,36.0,0.0,2.0
S00135688,121,84.0,42.0,45.0,0.0,0.0,37.0,1.0,1.0,0.0,3.0
S00135689,97,9.0,7.0,0.0,4.0,0.0,86.0,2.0,2.0,0.0,0.0
S00135690,120,47.0,22.0,25.0,0.0,0.0,57.0,19.0,19.0,0.0,0.0
S00135691,120,26.0,25.0,1.0,0.0,0.0,86.0,6.0,6.0,0.0,2.0
S00135692,72,28.0,10.0,17.0,0.0,1.0,37.0,4.0,4.0,0.0,5.0
S00135693,108,40.0,9.0,29.0,0.0,2.0,67.0,2.0,2.0,0.0,0.0
S00135694,90,67.0,36.0,28.0,0.0,4.0,16.0,7.0,7.0,0.0,1.0
S00135695,75,61.0,22.0,39.0,0.0,0.0,2.0,12.0,12.0,0.0,2.0
S00135696,56,24.0,6.0,13.0,0.0,0.0,4.0,35.0,33.0,2.0,0.0
S00135697,121,45.0,14.0,31.0,0.0,0.0,22.0,54.0,54.0,0.0,0.0
S00135698,139,24.0,9.0,15.0,0.0,0.0,104.0,7.0,7.0,0.0,0.0
S00135699,152,118.0,43.0,61.0,0.0,16.0,22.0,8.0,8.0,0.0,6.0
S00135700,66,2.0,2.0,0.0,0.0,0.0,61.0,3.0,3.0,0.0,0.0
S00135701,97,52.0,14.0,32.0,0.0,5.0,22.0,20.0,20.0,0.0,3.0
S00135702,104,33.0,20.0,12.0,0.0,0.0,65.0,6.0,6.0,0.0,4.0
S00135703,68,14.0,0.0,14.0,0.0,0.0,39.0,14.0,14.0,0.0,0.0
S00135704,62,4.0,4.0,3.0,0.0,0.0,45.0,10.0,10.0,0.0,2.0
S00135705,100,22.0,9.0,13.0,0.0,0.0,65.0,13.0,13.0,0.0,0.0
S00135706,149,8.0,6.0,1.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
S00135707,65,20.0,7.0,13.0,0.0,0.0,38.0,7.0,7.0,0.0,0.0
S00135708,125,18.0,12.0,6.0,0.0,0.0,87.0,20.0,20.0,0.0,0.0
S00135709,122,40.0,18.0,9.0,5.0,8.0,65.0,15.0,15.0,0.0,4.0
S00135710,70,6.0,2.0,4.0,0.0,0.0,55.0,10.0,10.0,0.0,2.0
S00135711,90,16.0,8.0,7.0,0.0,1.0,33.0,43.0,43.0,0.0,1.0
S00135712,123,11.0,0.0,11.0,0.0,0.0,98.0,11.0,13.0,1.0,0.0
S00135713,85,20.0,11.0,5.0,0.0,0.0,42.0,21.0,21.0,2.0,0.0
S00135714,120,54.0,28.0,26.0,0.0,0.0,51.0,14.0,14.0,0.0,1.0
S00135715,117,92.0,46.0,46.0,0.0,0.0,3.0,20.0,20.0,0.0,0.0
S00135716,121,33.0,13.0,18.0,0.0,3.0,65.0,22.0,22.0,0.0,4.0
S00135717,108,43.0,15.0,28.0,0.0,0.0,22.0,42.0,42.0,0.0,2.0
S00135718,71,45.0,13.0,30.0,0.0,3.0,12.0,13.0,13.0,0.0,1.0
S00135719,183,20.0,9.0,11.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
S00135720,204,159.0,65.0,87.0,0.0,6.0,40.0,7.0,7.0,0.0,2.0
S00135721,161,87.0,29.0,58.0,0.0,0.0,65.0,11.0,9.0,2.0,1.0
S00135722,75,3.0,2.0,1.0,0.0,0.0,60.0,12.0,12.0,0.0,0.0
S00135723,77,13.0,10.0,3.0,0.0,0.0,61.0,3.0,3.0,0.0,0.0
S00135724,88,35.0,16.0,19.0,0.0,0.0,45.0,9.0,9.0,0.0,0.0
S00135725,128,6.0,5.0,1.0,0.0,0.0,120.0,2.0,1.0,1.0,0.0
S00135726,169,35.0,5.0,26.0,0.0,4.0,129.0,5.0,5.0,0.0,0.0
S00135727,135,25.0,10.0,14.0,0.0,0.0,53.0,57.0,36.0,21.0,0.0
S00135728,100,32.0,18.0,14.0,0.0,0.0,66.0,3.0,3.0,0.0,2.0
S00135729,96,43.0,41.0,2.0,0.0,0.0,47.0,2.0,2.0,0.0,0.0
S00135730,107,70.0,24.0,46.0,0.0,0.0,22.0,13.0,13.0,0.0,3.0
S00135731,85,42.0,18.0,23.0,0.0,1.0,33.0,14.0,14.0,0.0,0.0
S00135732,98,50.0,28.0,22.0,0.0,0.0,39.0,9.0,9.0,0.0,0.0
S00135733,84,5.0,0.0,5.0,0.0,0.0,72.0,7.0,7.0,0.0,0.0
S00135734,101,46.0,19.0,24.0,0.0,0.0,23.0,29.0,27.0,2.0,3.0
S00135735,102,52.0,24.0,27.0,0.0,0.0,29.0,23.0,23.0,0.0,0.0
S00135736,81,24.0,24.0,0.0,0.0,0.0,29.0,28.0,28.0,0.0,0.0
S00135737,89,12.0,1.0,10.0,0.0,0.0,67.0,6.0,6.0,0.0,4.0
S00135738,185,93.0,27.0,65.0,0.0,4.0,90.0,2.0,2.0,0.0,0.0
S00135739,120,8.0,6.0,2.0,0.0,0.0,105.0,4.0,4.0,0.0,0.0
S00135740,98,47.0,27.0,14.0,0.0,0.0,43.0,10.0,10.0,0.0,0.0
S00135741,69,29.0,17.0,10.0,0.0,2.0,26.0,14.0,14.0,0.0,0.0
S00135742,99,48.0,20.0,28.0,0.0,0.0,29.0,20.0,20.0,0.0,2.0
S00135743,100,20.0,12.0,8.0,0.0,0.0,73.0,7.0,7.0,0.0,0.0
S00135744,98,13.0,4.0,9.0,0.0,0.0,83.0,1.0,1.0,0.0,1.0
S00135745,116,49.0,17.0,35.0,0.0,0.0,42.0,22.0,22.0,0.0,1.0
S00135746,61,26.0,6.0,18.0,0.0,1.0,25.0,8.0,8.0,0.0,2.0
S00135747,90,61.0,35.0,22.0,0.0,4.0,28.0,0.0,0.0,0.0,1.0
S00135748,121,70.0,30.0,41.0,0.0,4.0,26.0,22.0,20.0,2.0,0.0
S00135749,63,1.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
S00135750,101,65.0,30.0,37.0,0.0,0.0,18.0,16.0,16.0,0.0,1.0
S00135751,120,6.0,4.0,3.0,0.0,0.0,95.0,17.0,17.0,0.0,2.0
S00135752,92,19.0,0.0,19.0,0.0,0.0,71.0,0.0,0.0,0.0,2.0
S00135753,97,32.0,18.0,12.0,1.0,0.0,38.0,24.0,24.0,0.0,0.0
S00135754,119,32.0,12.0,18.0,0.0,0.0,85.0,2.0,2.0,0.0,0.0
S00135755,166,22.0,4.0,22.0,0.0,0.0,144.0,2.0,2.0,0.0,0.0
S00135756,86,40.0,20.0,20.0,0.0,0.0,17.0,29.0,29.0,0.0,0.0
S00135757,111,34.0,11.0,23.0,0.0,0.0,58.0,18.0,18.0,0.0,1.0
S00135758,108,0.0,0.0,0.0,0.0,0.0,98.0,5.0,0.0,5.0,2.0
S00135759,83,6.0,3.0,3.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0
S00135760,72,8.0,5.0,3.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
S00135761,114,31.0,6.0,20.0,0.0,0.0,80.0,6.0,6.0,0.0,0.0
S00135762,110,23.0,6.0,17.0,0.0,0.0,70.0,12.0,12.0,0.0,3.0
S00135763,86,45.0,23.0,22.0,0.0,0.0,13.0,28.0,22.0,2.0,0.0
S00135764,103,32.0,9.0,23.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
S00135765,141,19.0,7.0,9.0,2.0,0.0,83.0,32.0,32.0,0.0,7.0
S00135766,103,65.0,37.0,28.0,0.0,0.0,9.0,31.0,31.0,0.0,0.0
S00135767,137,24.0,11.0,13.0,0.0,0.0,94.0,16.0,16.0,0.0,3.0
S00135768,218,22.0,8.0,11.0,0.0,3.0,183.0,13.0,13.0,0.0,0.0
S00135769,130,54.0,13.0,36.0,0.0,5.0,71.0,5.0,5.0,0.0,0.0
S00135770,111,16.0,3.0,13.0,0.0,0.0,73.0,22.0,20.0,2.0,0.0
S00135771,124,22.0,11.0,6.0,4.0,0.0,61.0,39.0,39.0,0.0,2.0
S00135772,185,129.0,42.0,83.0,0.0,4.0,52.0,4.0,4.0,0.0,0.0
S00135773,171,8.0,1.0,5.0,1.0,0.0,135.0,32.0,25.0,3.0,0.0
S00135774,78,15.0,5.0,11.0,0.0,0.0,59.0,4.0,4.0,0.0,0.0
S00135775,189,8.0,1.0,3.0,0.0,0.0,165.0,14.0,14.0,0.0,2.0
S00135776,91,47.0,27.0,19.0,0.0,1.0,23.0,21.0,21.0,0.0,0.0
S00135777,108,29.0,20.0,9.0,0.0,0.0,73.0,7.0,7.0,0.0,0.0
S00135778,75,11.0,6.0,3.0,0.0,0.0,48.0,18.0,18.0,0.0,0.0
S00135779,110,56.0,40.0,16.0,0.0,0.0,26.0,27.0,27.0,0.0,1.0
S00135780,105,14.0,0.0,14.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
S00135781,134,89.0,38.0,51.0,0.0,0.0,34.0,11.0,11.0,0.0,0.0
S00135782,96,42.0,27.0,15.0,0.0,0.0,31.0,21.0,21.0,0.0,0.0
S00135783,158,11.0,11.0,3.0,0.0,1.0,133.0,5.0,5.0,0.0,3.0
S00135784,89,15.0,3.0,8.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
S00135785,66,4.0,2.0,0.0,0.0,0.0,54.0,8.0,8.0,0.0,0.0
S00135786,162,30.0,12.0,18.0,0.0,0.0,126.0,5.0,5.0,0.0,0.0
S00135787,60,12.0,9.0,7.0,0.0,0.0,22.0,21.0,21.0,0.0,1.0
S00135788,105,56.0,23.0,34.0,0.0,3.0,39.0,6.0,6.0,0.0,0.0
S00135789,101,68.0,21.0,43.0,0.0,0.0,31.0,0.0,0.0,0.0,2.0
S00135790,115,13.0,1.0,12.0,0.0,0.0,86.0,16.0,16.0,0.0,0.0
S00135791,165,9.0,4.0,2.0,2.0,1.0,137.0,19.0,19.0,0.0,0.0
S00135792,102,14.0,4.0,10.0,0.0,0.0,85.0,5.0,5.0,0.0,0.0
S00135793,99,21.0,6.0,13.0,0.0,0.0,72.0,2.0,2.0,0.0,0.0
S00135794,151,141.0,69.0,72.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0
S00135795,92,37.0,18.0,19.0,0.0,0.0,43.0,12.0,12.0,0.0,0.0
S00135796,107,58.0,29.0,26.0,0.0,0.0,22.0,25.0,25.0,0.0,2.0
S00135797,154,56.0,18.0,38.0,0.0,0.0,5.0,87.0,80.0,10.0,4.0
S00135798,77,28.0,9.0,15.0,0.0,0.0,38.0,9.0,9.0,0.0,2.0
S00135799,201,23.0,11.0,12.0,0.0,0.0,171.0,2.0,2.0,0.0,1.0
S00135800,109,69.0,24.0,45.0,0.0,0.0,15.0,21.0,21.0,0.0,3.0
S00135801,78,24.0,9.0,11.0,0.0,0.0,51.0,0.0,0.0,0.0,2.0
S00135802,84,15.0,7.0,8.0,0.0,0.0,38.0,30.0,28.0,1.0,1.0
S00135803,102,31.0,11.0,20.0,0.0,0.0,60.0,11.0,11.0,0.0,0.0
S00135804,109,53.0,33.0,22.0,0.0,0.0,49.0,6.0,6.0,0.0,1.0
S00135805,73,7.0,7.0,0.0,0.0,0.0,34.0,31.0,31.0,0.0,0.0
S00135806,128,46.0,13.0,33.0,0.0,0.0,78.0,4.0,4.0,0.0,0.0
S00135807,104,10.0,6.0,4.0,0.0,0.0,75.0,17.0,17.0,0.0,3.0
S00135808,121,41.0,19.0,22.0,0.0,0.0,72.0,8.0,8.0,0.0,0.0
S00135809,101,32.0,12.0,20.0,0.0,0.0,52.0,12.0,12.0,0.0,5.0
S00135810,129,108.0,34.0,74.0,0.0,0.0,6.0,14.0,14.0,0.0,1.0
S00135811,182,46.0,21.0,25.0,0.0,0.0,113.0,23.0,23.0,0.0,0.0
S00135812,117,17.0,2.0,15.0,0.0,0.0,89.0,12.0,12.0,0.0,1.0
S00135813,113,38.0,10.0,27.0,0.0,0.0,50.0,28.0,28.0,0.0,2.0
S00135814,71,3.0,3.0,0.0,0.0,0.0,60.0,9.0,9.0,0.0,0.0
S00135815,70,1.0,1.0,0.0,0.0,0.0,66.0,2.0,2.0,0.0,1.0
S00135816,106,56.0,25.0,32.0,0.0,0.0,29.0,17.0,17.0,0.0,0.0
S00135817,122,89.0,33.0,47.0,0.0,9.0,29.0,0.0,0.0,0.0,4.0
S00135818,102,33.0,18.0,10.0,3.0,2.0,54.0,15.0,14.0,1.0,0.0
S00135819,116,45.0,23.0,22.0,0.0,0.0,58.0,13.0,13.0,0.0,0.0
S00135820,190,8.0,1.0,6.0,0.0,0.0,177.0,3.0,3.0,0.0,1.0
S00135821,77,44.0,22.0,22.0,0.0,0.0,16.0,16.0,16.0,0.0,1.0
S00135822,141,20.0,10.0,6.0,0.0,4.0,105.0,16.0,8.0,5.0,0.0
S00135823,182,17.0,2.0,14.0,0.0,0.0,158.0,7.0,7.0,0.0,0.0
S00135824,187,101.0,35.0,60.0,0.0,5.0,81.0,0.0,0.0,0.0,6.0
S00135825,107,49.0,9.0,36.0,0.0,4.0,54.0,3.0,0.0,3.0,2.0
S00135826,100,29.0,9.0,20.0,0.0,0.0,67.0,4.0,4.0,0.0,0.0
S00135827,62,35.0,17.0,19.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
S00135828,139,66.0,24.0,43.0,0.0,0.0,39.0,34.0,34.0,0.0,0.0
S00135829,85,15.0,14.0,1.0,0.0,0.0,66.0,2.0,2.0,0.0,2.0
S00135830,68,27.0,6.0,17.0,4.0,0.0,15.0,24.0,24.0,0.0,2.0
S00135831,115,79.0,22.0,54.0,0.0,0.0,30.0,10.0,4.0,1.0,1.0
S00135832,171,2.0,0.0,2.0,0.0,0.0,166.0,3.0,3.0,0.0,0.0
S00135833,118,39.0,21.0,18.0,0.0,0.0,77.0,2.0,2.0,0.0,0.0
S00135834,104,73.0,26.0,44.0,0.0,0.0,4.0,28.0,28.0,0.0,0.0
S00135835,155,13.0,7.0,7.0,0.0,0.0,137.0,5.0,5.0,0.0,0.0
S00135836,110,58.0,20.0,38.0,0.0,0.0,45.0,8.0,8.0,0.0,0.0
S00135837,143,74.0,30.0,42.0,0.0,2.0,63.0,5.0,5.0,0.0,1.0
S00135838,109,36.0,25.0,8.0,0.0,0.0,12.0,61.0,40.0,21.0,3.0
S00135839,166,33.0,11.0,18.0,0.0,6.0,91.0,43.0,35.0,3.0,0.0
S00135840,166,85.0,32.0,54.0,1.0,0.0,38.0,41.0,41.0,0.0,0.0
S00135841,62,53.0,30.0,22.0,1.0,0.0,0.0,8.0,8.0,0.0,1.0
S00135842,86,44.0,31.0,11.0,2.0,0.0,4.0,36.0,36.0,0.0,2.0
S00135843,80,1.0,1.0,0.0,0.0,0.0,69.0,7.0,7.0,0.0,3.0
S00135844,69,23.0,9.0,14.0,0.0,0.0,41.0,4.0,4.0,0.0,2.0
S00135845,79,48.0,23.0,29.0,0.0,0.0,26.0,3.0,3.0,0.0,0.0
S00135846,113,64.0,39.0,25.0,0.0,0.0,0.0,47.0,47.0,0.0,3.0
S00135847,62,14.0,5.0,9.0,0.0,0.0,27.0,20.0,18.0,2.0,1.0
S00135848,119,27.0,11.0,19.0,0.0,0.0,89.0,3.0,3.0,0.0,0.0
S00135849,68,16.0,12.0,7.0,0.0,0.0,41.0,8.0,8.0,0.0,2.0
S00135850,87,87.0,30.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
S00135851,126,33.0,15.0,22.0,0.0,0.0,92.0,6.0,6.0,0.0,0.0
S00135852,71,17.0,7.0,11.0,0.0,0.0,24.0,29.0,29.0,0.0,1.0
S00135853,78,6.0,5.0,0.0,0.0,0.0,67.0,4.0,4.0,0.0,2.0
S00135854,75,67.0,32.0,35.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0
S00135855,94,12.0,8.0,3.0,0.0,0.0,57.0,22.0,22.0,0.0,1.0
S00135856,64,15.0,2.0,12.0,0.0,0.0,32.0,18.0,18.0,0.0,0.0
S00135857,62,36.0,14.0,18.0,0.0,0.0,7.0,15.0,15.0,0.0,2.0
S00135858,64,32.0,16.0,16.0,0.0,0.0,30.0,3.0,3.0,0.0,0.0
S00135859,75,23.0,9.0,7.0,0.0,0.0,29.0,23.0,21.0,2.0,3.0
S00135860,139,23.0,11.0,12.0,0.0,0.0,104.0,12.0,12.0,0.0,0.0
S00135861,101,86.0,61.0,23.0,3.0,0.0,1.0,16.0,16.0,0.0,0.0
S00135862,84,55.0,27.0,22.0,5.0,3.0,26.0,3.0,3.0,0.0,0.0
S00135863,95,60.0,13.0,39.0,0.0,4.0,31.0,4.0,4.0,0.0,0.0
S00135864,90,63.0,41.0,21.0,1.0,0.0,0.0,27.0,27.0,0.0,0.0
S00135865,94,72.0,42.0,30.0,0.0,0.0,2.0,20.0,20.0,0.0,0.0
S00135866,106,19.0,6.0,7.0,6.0,0.0,70.0,17.0,17.0,0.0,0.0
S00135867,104,60.0,26.0,34.0,0.0,0.0,1.0,39.0,39.0,0.0,4.0
S00135868,118,84.0,41.0,40.0,2.0,0.0,0.0,32.0,32.0,0.0,0.0
S00135869,77,53.0,35.0,18.0,0.0,0.0,5.0,19.0,19.0,0.0,0.0
S00135870,74,33.0,17.0,13.0,0.0,3.0,7.0,34.0,33.0,1.0,1.0
S00135871,185,38.0,12.0,25.0,0.0,1.0,90.0,53.0,53.0,0.0,2.0
S00135872,92,19.0,14.0,1.0,0.0,6.0,71.0,1.0,1.0,0.0,0.0
S00135873,119,88.0,35.0,51.0,0.0,2.0,9.0,18.0,14.0,4.0,0.0
S00135874,118,68.0,40.0,28.0,0.0,0.0,2.0,48.0,48.0,0.0,0.0
S00135875,131,85.0,18.0,67.0,0.0,0.0,43.0,2.0,2.0,0.0,0.0
S00135876,107,44.0,24.0,20.0,0.0,0.0,61.0,1.0,1.0,0.0,4.0
S00135877,160,67.0,38.0,26.0,0.0,3.0,85.0,8.0,8.0,0.0,0.0
S00135878,156,101.0,24.0,74.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0
S00135879,86,50.0,22.0,29.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0
S00135880,129,12.0,9.0,4.0,0.0,0.0,35.0,74.0,69.0,7.0,4.0
S00135881,118,74.0,26.0,47.0,0.0,0.0,38.0,6.0,6.0,0.0,0.0
S00135882,107,73.0,17.0,56.0,0.0,0.0,31.0,4.0,4.0,0.0,2.0
S00135883,75,55.0,28.0,15.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0
S00135884,71,48.0,21.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
S00135885,80,8.0,8.0,0.0,0.0,0.0,47.0,20.0,20.0,0.0,5.0
S00135886,86,51.0,26.0,24.0,0.0,1.0,19.0,16.0,16.0,0.0,0.0
S00135887,65,17.0,8.0,8.0,0.0,1.0,22.0,23.0,23.0,0.0,1.0
S00135888,106,7.0,3.0,4.0,0.0,0.0,70.0,32.0,32.0,0.0,0.0
S00135889,75,62.0,19.0,44.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0
S00135890,91,69.0,29.0,41.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0
S00135891,82,45.0,7.0,36.0,0.0,0.0,30.0,6.0,6.0,0.0,0.0
S00135892,116,93.0,60.0,33.0,0.0,0.0,1.0,21.0,21.0,0.0,1.0
S00135893,110,74.0,31.0,43.0,0.0,0.0,3.0,32.0,32.0,0.0,1.0
S00135894,114,91.0,48.0,41.0,0.0,0.0,16.0,7.0,7.0,0.0,0.0
S00135895,164,13.0,11.0,3.0,0.0,0.0,152.0,4.0,4.0,0.0,0.0
S00135896,148,19.0,15.0,4.0,0.0,0.0,116.0,13.0,11.0,2.0,0.0
S00135897,147,8.0,6.0,2.0,0.0,0.0,112.0,26.0,26.0,0.0,1.0
S00135898,115,54.0,19.0,36.0,0.0,0.0,53.0,2.0,2.0,0.0,6.0
